sample_idx,t,actual_x,actual_y,pred_x,pred_y,band_lower_x,band_upper_x,band_lower_y,band_upper_y,method,heteroskedasticity
74,18,0.07227423673718261,-0.08217231717189624,0.03398390859365463,-0.07578837126493454,-0.08277546148056408,0.15074327866787335,-0.19254774133915326,0.04097099880928417,CAFHT,easy
74,19,0.018808777429467086,-0.08463949843260189,,,-0.08277546148056408,0.15074327866787335,-0.19254774133915326,0.04097099880928417,CAFHT,easy
75,0,0.4106583072100314,-0.4670846394984326,0.39484357833862305,-0.443694531917572,0.2209088791597215,0.5687782775175246,-0.6176292310964735,-0.2697598327386705,CAFHT,easy
75,1,0.3904486279782571,-0.442878874839645,0.37519383430480957,-0.43012863397598267,0.201259135125908,0.5491285334837112,-0.6040633331548841,-0.25619393479708114,CAFHT,easy
75,2,0.370553639769008,-0.42187659783709475,0.3608003258705139,-0.4142555296421051,0.18686562669161236,0.5347350250494155,-0.5881902288210066,-0.24032083046320357,CAFHT,easy
75,3,0.34535124931103584,-0.4045707559797081,0.3383197784423828,-0.3945308327674866,0.16530736944416535,0.5113321874406003,-0.567543241765704,-0.2215184237692691,CAFHT,easy
75,4,0.3324368321441196,-0.36485911297966944,0.32016444206237793,-0.3680545389652252,0.1506926518587579,0.48963623226599795,-0.5375263291688452,-0.1985827487616052,CAFHT,easy
75,5,0.3117435528890038,-0.35903847901076646,0.30052125453948975,-0.3503265976905823,0.13467137473293123,0.46637113434604827,-0.5161764774971408,-0.18447671788402376,CAFHT,easy
75,6,0.2977438544792664,-0.34087912927863656,0.28256040811538696,-0.3332381248474121,0.12041373030835414,0.4447070859224198,-0.49538480265444496,-0.17109144704037926,CAFHT,easy
75,7,0.25874435230812237,-0.3129506768583748,0.2590256929397583,-0.31405705213546753,0.1006635087347154,0.41738787714480124,-0.4724192363405105,-0.15569486793042464,CAFHT,easy
75,8,0.22979478470532497,-0.2872599681915826,0.2335454374551773,-0.29301705956459045,0.0790490384545884,0.3880418364557662,-0.4475134585651793,-0.13852066056400153,CAFHT,easy
75,9,0.21224194560821802,-0.24246026565529705,0.2090149074792862,-0.26516595482826233,0.05846558528561534,0.35956422967295704,-0.41571527702193317,-0.11461663263459147,CAFHT,easy
75,10,0.17961591874444488,-0.2226188978429623,0.18323998153209686,-0.23700255155563354,0.03671902774780836,0.32976093531638534,-0.383523505339922,-0.09048159777134504,CAFHT,easy
75,11,0.17266218785159085,-0.2047744862030072,0.1608521193265915,-0.2099449336528778,0.018440825554149345,0.30326341309903365,-0.35235622742531997,-0.06753363988043566,CAFHT,easy
75,12,0.17351162743780071,-0.17388920770311495,0.1440342664718628,-0.18106615543365479,0.00581392431373122,0.28225460862999435,-0.31928649759178634,-0.04284581327552321,CAFHT,easy
75,13,0.17686609404223616,-0.1358762161821136,0.1333284229040146,-0.14818188548088074,-0.0034325089896944244,0.2700893547977236,-0.28494281737458976,-0.011420953587171725,CAFHT,easy
75,14,0.13664855319997246,-0.14247730674383466,0.12042726576328278,-0.12194307893514633,-0.016013821409119763,0.25686835293568533,-0.2583841661075489,0.014498008237256207,CAFHT,easy
75,15,0.14039833970396856,-0.10441983969056436,0.10905452072620392,-0.09376224875450134,-0.02706074940790966,0.24516979086031748,-0.2298775188886149,0.042353021379612235,CAFHT,easy
75,16,0.09200850713303767,-0.10234742311395294,0.09196080267429352,-0.07055722177028656,-0.043822678104548665,0.2277442834531357,-0.20634070254912873,0.06522625900855562,CAFHT,easy
75,17,0.09375905876269515,-0.1256577283650471,0.07514037191867828,-0.059991009533405304,-0.06030534718791006,0.21058609102526665,-0.19543672863999367,0.07545470957318304,CAFHT,easy
75,18,0.0011240171722715381,-0.09294948768143371,0.04327418655157089,-0.04750018194317818,-0.09790315451932867,0.18445152762247047,-0.18867752301407775,0.09367715912772138,CAFHT,easy
75,19,0.015673981191222573,-0.018808777429467086,,,-0.09790315451932867,0.18445152762247047,-0.18867752301407775,0.09367715912772138,CAFHT,easy
76,0,-0.6426332288401253,0.17554858934169282,-0.6044835448265076,0.17684891819953918,-0.7376370576434281,-0.471330032009587,0.04369540538261857,0.3100024310164598,CAFHT,easy
76,1,-0.6138897993966635,0.17174598155429427,-0.5813891887664795,0.1819106638431549,-0.7145427015834,-0.44823567594955893,0.048757151026234305,0.31506417666007547,CAFHT,easy
76,2,-0.5772032912316196,0.16910681192874044,-0.5583788752555847,0.1815590262413025,-0.6915323880725053,-0.42522536243866416,0.048405513424381874,0.3147125390582231,CAFHT,easy
76,3,-0.5506806011984207,0.15784751843598777,-0.5287667512893677,0.17444127798080444,-0.6571211179530475,-0.40041238462568784,0.04608691131712454,0.30279564464448433,CAFHT,easy
76,4,-0.5247207713685704,0.16752994757308382,-0.5008335113525391,0.17916345596313477,-0.6242661730230434,-0.3774008496820348,0.05573079429263053,0.30259611763363903,CAFHT,easy
76,5,-0.5093946592999167,0.1566407724962146,-0.47798413038253784,0.17366266250610352,-0.5963937226057849,-0.3595745381592908,0.055253070282856455,0.29207225472935056,CAFHT,easy
76,6,-0.44547673803785004,0.1392239432974192,-0.4417586326599121,0.16478607058525085,-0.5550437909818204,-0.3284734743380037,0.051500912263342476,0.27807122890715924,CAFHT,easy
76,7,-0.430977859495451,0.15531382481490336,-0.4076865315437317,0.1653357446193695,-0.51574589151022,-0.29962717157724333,0.057276384652881214,0.2733951045858578,CAFHT,easy
76,8,-0.4161499156741583,0.13462728393170884,-0.37915748357772827,0.15553343296051025,-0.4818896807347148,-0.27642528642074177,0.05280123580352368,0.2582656301174968,CAFHT,easy
76,9,-0.36502457293976637,0.15447540206651988,-0.346252977848053,0.1549486219882965,-0.4435566477414563,-0.24894930795464965,0.05764495209489313,0.2522522918816999,CAFHT,easy
76,10,-0.33173568170301376,0.13840385357699345,-0.3123723864555359,0.1466641128063202,-0.4041461646312747,-0.2205986082797971,0.05489033463058142,0.23843789098205898,CAFHT,easy
76,11,-0.3151077872032595,0.12700792757365525,-0.28164801001548767,0.13931453227996826,-0.3683244203267577,-0.19497159970421765,0.05263812196869824,0.22599094259123828,CAFHT,easy
76,12,-0.2535652564459559,0.1644389096120416,-0.24608033895492554,0.14051604270935059,-0.33029314356120737,-0.16186753434864368,0.05630323810306873,0.22472884731563245,CAFHT,easy
76,13,-0.2753241980104384,0.18341761882459387,-0.2189359962940216,0.14836415648460388,-0.30512794534363835,-0.1327440472444049,0.06217220743498716,0.2345561055342206,CAFHT,easy
76,14,-0.20941471118726634,0.08830354695248652,-0.19119104743003845,0.13336294889450073,-0.3024729367758289,-0.079909158084248,0.02208105954871028,0.24464483824029118,CAFHT,easy
76,15,-0.1717586876390452,0.07095268232405966,-0.16007444262504578,0.11599107831716537,-0.28149712891607087,-0.038651756334020675,-0.005431607973859727,0.23741376460819047,CAFHT,easy
76,16,-0.1512107712871532,0.12508624578538285,-0.1280766874551773,0.10972738265991211,-0.24898885358190237,-0.007164521328452238,-0.011184783466812953,0.23063954878663717,CAFHT,easy
76,17,-0.14296100198505818,0.12621081440446696,-0.09991021454334259,0.10701379925012589,-0.22030176210294916,0.020481333016263988,-0.013377748309480693,0.22740534680973246,CAFHT,easy
76,18,-0.17927562331607624,0.0781527071712707,-0.08326490223407745,0.10030143707990646,-0.2141175474550801,0.04758774298692518,-0.030551208141096173,0.23115408230090911,CAFHT,easy
76,19,-0.06583072100313479,0.10344827586206898,,,-0.2141175474550801,0.04758774298692518,-0.030551208141096173,0.23115408230090911,CAFHT,easy
77,0,-0.5329153605015674,-0.12852664576802508,-0.5091261863708496,-0.12031012028455734,-0.6754601801049797,-0.3427921926367196,-0.2866441140186873,0.04602387344957261,CAFHT,easy
77,1,-0.5062441924650323,-0.1156146119793446,-0.47969329357147217,-0.10137920826673508,-0.6460272873056022,-0.3133592998373422,-0.267713202000865,0.06495478546739487,CAFHT,easy
77,2,-0.4773429437979689,-0.10710199471891352,-0.4518037438392639,-0.08686842024326324,-0.618137737573394,-0.2854697501051339,-0.2532024139773932,0.0794655734908667,CAFHT,easy
77,3,-0.44409617444390165,-0.09522684722756983,-0.4211055040359497,-0.07831362634897232,-0.582307770354254,-0.2599032377176455,-0.2395158926672765,0.08288863996933186,CAFHT,easy
77,4,-0.4216618865145913,-0.08958371676964191,-0.39432913064956665,-0.06931634992361069,-0.5502686173734151,-0.2383896439257182,-0.22525583664745913,0.08662313680023777,CAFHT,easy
77,5,-0.3930456862074056,-0.060135099358273734,-0.36558640003204346,-0.050915736705064774,-0.5161547181415167,-0.21501808192257027,-0.20148405481453796,0.09965258140440843,CAFHT,easy
77,6,-0.38268103501166034,-0.07262696758889922,-0.3423128128051758,-0.04808056354522705,-0.48740157328035416,-0.19722405232999737,-0.19316932402040543,0.09700819692995133,CAFHT,easy
77,7,-0.36203634048441247,-0.04247906988133648,-0.3193683624267578,-0.031069792807102203,-0.458869176247722,-0.17986754860579363,-0.17057060662806642,0.10843102101386201,CAFHT,easy
77,8,-0.30396350996868415,-0.046372778546077846,-0.2905740439891815,-0.026198573410511017,-0.42437852213601185,-0.1567695658423512,-0.16000305155734135,0.10760590473631933,CAFHT,easy
77,9,-0.28891077716299474,-0.01421174616937896,-0.2614162266254425,-0.01093423180282116,-0.38941598007821954,-0.13341647317266547,-0.1389339852555982,0.11706552164995589,CAFHT,easy
77,10,-0.26734390212570297,-0.007795516378071142,-0.2344178855419159,-0.00040295813232660294,-0.3565045252807202,-0.1123312458031116,-0.1224895978711309,0.12168368160647769,CAFHT,easy
77,11,-0.2158119933821155,0.0002574394326265982,-0.20430587232112885,0.010168438777327538,-0.32031642155058504,-0.08829532309167262,-0.10584211045212868,0.12617898800678376,CAFHT,easy
77,12,-0.21974918380499953,0.010920227931526373,-0.17774203419685364,0.020978564396500587,-0.2872884490040824,-0.06819561938962487,-0.08856785041072818,0.13052497920372935,CAFHT,easy
77,13,-0.16593016848671763,-0.00516381483858844,-0.14965073764324188,0.024954933673143387,-0.2526187189145245,-0.04668275637195932,-0.07801304759813917,0.12792291494442593,CAFHT,easy
77,14,-0.1515189498132764,-0.010051583884687597,-0.1218799576163292,0.02661379799246788,-0.21946586048854838,-0.024294054744110012,-0.0709721048797513,0.12419970086468705,CAFHT,easy
77,15,-0.13655722703522438,0.05010544723264826,-0.09564559161663055,0.039664290845394135,-0.18685357442498562,-0.00443760880827547,-0.05154369196296095,0.1308722736537492,CAFHT,easy
77,16,-0.040417365703771725,0.04337858269012738,-0.06190665066242218,0.048104412853717804,-0.1749156755605088,0.05110237423566443,-0.06490461204436881,0.16111343775180442,CAFHT,easy
77,17,-0.023851761337010436,0.028421321976116045,-0.024376915767788887,0.053762782365083694,-0.13624442542737733,0.08749059389179956,-0.058104727294504756,0.16563029202467214,CAFHT,easy
77,18,-0.016552496778077345,0.06427499988852807,0.011434175074100494,0.06518588960170746,-0.09927163502353137,0.12213998517173236,-0.0455199204959244,0.17589169969933932,CAFHT,easy
77,19,-0.006269592476489029,0.06583072100313479,,,-0.09927163502353137,0.12213998517173236,-0.0455199204959244,0.17589169969933932,CAFHT,easy
78,0,-0.08463949843260189,0.7241379310344828,-0.07387508451938629,0.6805763244628906,-0.21034762808070667,0.06259745904193409,0.5441037809015703,0.817048868024211,CAFHT,easy
78,1,-0.08404023279772854,0.701718515986306,-0.08008579909801483,0.6715721487998962,-0.2165583426593352,0.05638674446330555,0.5350996052385759,0.8080446923612166,CAFHT,easy
78,2,-0.08419694630201525,0.6838966322363416,-0.08647004514932632,0.6737996339797974,-0.2229425887106467,0.050002498411994056,0.537327090418477,0.8102721775411177,CAFHT,easy
78,3,-0.0945317214748624,0.6528074097637793,-0.09536901116371155,0.6496617197990417,-0.23014623042361565,0.03940820809619258,0.5148845005391376,0.7844389390589459,CAFHT,easy
78,4,-0.09052066381889089,0.6325100638886398,-0.09793694317340851,0.6277835369110107,-0.23097554355968286,0.03510165721286582,0.4947449365247364,0.7608221372972851,CAFHT,easy
78,5,-0.09231257198072633,0.6068518714954722,-0.0994822159409523,0.6040220260620117,-0.2307463899126683,0.03178195803076368,0.47275785209029586,0.7352862000337276,CAFHT,easy
78,6,-0.09741257169971558,0.5881013161023485,-0.10089227557182312,0.5822272896766663,-0.2303462155880522,0.028561664444405957,0.45277334966043725,0.7116812296928953,CAFHT,easy
78,7,-0.1088288521134664,0.5406991234854127,-0.10335899889469147,0.555858314037323,-0.23096689741450513,0.0242488996251222,0.42825041551750936,0.6834662125571366,CAFHT,easy
78,8,-0.12311106194965991,0.5316895016055708,-0.10833859443664551,0.5331242084503174,-0.2340646439191152,0.017387455045824195,0.40739815896784765,0.6588502579327872,CAFHT,easy
78,9,-0.09391765272531197,0.5099305625294638,-0.10552583634853363,0.5077877044677734,-0.22933422925273084,0.018282556555663576,0.38397931156357623,0.6315960973719708,CAFHT,easy
78,10,-0.09050880407311611,0.4966272663472744,-0.0989285409450531,0.4849068224430084,-0.22078346973004934,0.02292638783994315,0.36305189365801216,0.6067617512280048,CAFHT,easy
78,11,-0.13240209539734477,0.46530394410485476,-0.0994882732629776,0.46442872285842896,-0.21967445858134332,0.020697912055388103,0.3442425375400633,0.5846149081767946,CAFHT,easy
78,12,-0.10964460977491836,0.43694235582176755,-0.09947076439857483,0.441400408744812,-0.21959447474005292,0.02065294594290327,0.3212766984033339,0.5615241190862902,CAFHT,easy
78,13,-0.1366606458462959,0.41088404337270534,-0.10291583836078644,0.4190742075443268,-0.22297596904004377,0.017144292318470894,0.2990140768650694,0.5391343382235841,CAFHT,easy
78,14,-0.10607465394320864,0.36340846508457103,-0.10256990045309067,0.390387624502182,-0.22256534678479406,0.017425545878612732,0.2703921781704786,0.5103830708338853,CAFHT,easy
78,15,-0.11066654257621764,0.35028484552382383,-0.10032087564468384,0.3624064326286316,-0.22025053294350014,0.019608781654132476,0.2424767753298153,0.48233608992744786,CAFHT,easy
78,16,-0.1454118741647007,0.38604122597542706,-0.10317443311214447,0.346007376909256,-0.22303719669274052,0.016688330468451584,0.22614461332865998,0.465870140489852,CAFHT,easy
78,17,-0.07639320377858855,0.28439753068205514,-0.09813489019870758,0.317701131105423,-0.21840149236481846,0.0221317119674033,0.19743452893931204,0.43796773327153393,CAFHT,easy
78,18,-0.1061371482007269,0.3359517792341859,-0.09307916462421417,0.2999515235424042,-0.2133252516469681,0.027166922398539753,0.17970543651965026,0.4201976105651581,CAFHT,easy
78,19,-0.12539184952978058,0.2727272727272727,,,-0.2133252516469681,0.027166922398539753,0.17970543651965026,0.4201976105651581,CAFHT,easy
79,0,0.6394984326018809,-0.07836990595611286,0.6130434274673462,-0.07547196745872498,0.4492680781583627,0.7768187767763296,-0.23924731676770838,0.08830338185025842,CAFHT,easy
79,1,0.6085309734980071,-0.06652575728816483,0.5861411690711975,-0.07460062950849533,0.42236581976221405,0.7499165183801809,-0.23837597881747874,0.08917471980048806,CAFHT,easy
79,2,0.5836891719100719,-0.05328017199053443,0.5556145310401917,-0.06768053770065308,0.3918391817312082,0.7193898803491751,-0.23145588700963649,0.09609481160833032,CAFHT,easy
79,3,0.5588979439537834,-0.04333388989990204,0.5301950573921204,-0.05836048722267151,0.3704642444839186,0.689925870300322,-0.2180913001308733,0.10137032568553025,CAFHT,easy
79,4,0.5288613285620224,-0.03282109790714337,0.502160370349884,-0.04980805516242981,0.34657738173441943,0.6577433589653487,-0.2053910437778944,0.10577493345303479,CAFHT,easy
79,5,0.4999251747384624,-0.016042263935330696,0.474190890789032,-0.0398743636906147,0.3228411525423579,0.6255406290357061,-0.1912241019372888,0.11147537455605941,CAFHT,easy
79,6,0.4446329932018986,-0.005599188970257547,0.4373258948326111,-0.030125748366117477,0.2902948330307809,0.5843569566344413,-0.17715681016794765,0.1169053134357127,CAFHT,easy
79,7,0.4160819307381764,-0.011463544956563123,0.4044424295425415,-0.024113431572914124,0.26181547026160845,0.5470693888234746,-0.16674039085384715,0.1185135277080189,CAFHT,easy
79,8,0.40557367640389225,-0.004992091473637111,0.3788793087005615,-0.018816033378243446,0.2407418780165792,0.5170167393845438,-0.15695346406222577,0.11932139730573887,CAFHT,easy
79,9,0.3533168326026994,0.0209403043904271,0.34693026542663574,-0.008651558309793472,0.21336778941565743,0.48049274143761406,-0.1422140343207718,0.12491091770118484,CAFHT,easy
79,10,0.3668080421171094,0.05271095478133087,0.32650619745254517,0.00874297134578228,0.1976041021906242,0.45540829271446615,-0.12015912391613873,0.1376450666077033,CAFHT,easy
79,11,0.3179586122405111,0.024655936582068768,0.3022971749305725,0.01965588703751564,0.1774548838676483,0.4271394659934967,-0.10518640402540855,0.14449817810043983,CAFHT,easy
79,12,0.2865315146779951,0.024855078838608807,0.2754870653152466,0.025842314586043358,0.15127559146740893,0.39969853916308423,-0.09836915926179429,0.150053788433881,CAFHT,easy
79,13,0.280928851283453,0.08398684071157436,0.2520875930786133,0.04192207008600235,0.12851809058404887,0.37565709557317767,-0.08164743240856208,0.1654915725805668,CAFHT,easy
79,14,0.2671986321588214,0.07049448140640573,0.23295651376247406,0.056233614683151245,0.11004013675936955,0.3558728907655786,-0.06668276231995324,0.17914999168625573,CAFHT,easy
79,15,0.19595118908348472,0.11467467299094597,0.2022189050912857,0.07764925062656403,0.07996680771782785,0.3244710024647436,-0.04460284674689382,0.19990134800002188,CAFHT,easy
79,16,0.15060145951555978,0.09280567817571062,0.16434156894683838,0.09294339269399643,0.04276490534121386,0.2859182325524629,-0.02863327091162808,0.21452005629962095,CAFHT,easy
79,17,0.1597171791621522,0.10417211435481386,0.13298338651657104,0.10390778630971909,0.012093310816966636,0.25387346221617546,-0.016982289389885323,0.22479786200932347,CAFHT,easy
79,18,0.12856646061931334,0.10228133055013722,0.10382241010665894,0.11041086167097092,-0.016369923548738716,0.2240147437620566,-0.009781471984426734,0.23060319532636858,CAFHT,easy
79,19,0.08150470219435738,0.13479623824451412,,,-0.016369923548738716,0.2240147437620566,-0.009781471984426734,0.23060319532636858,CAFHT,easy
80,0,-0.1786833855799373,0.5924764890282131,-0.16577279567718506,0.5674415826797485,-0.31291997012439154,-0.018625621229978587,0.4202944082325421,0.7145887571269549,CAFHT,easy
80,1,-0.16579709714976568,0.5652438137546164,-0.15757960081100464,0.5497757792472839,-0.3047267752582111,-0.010432426363798167,0.4026286048000775,0.6969229536944903,CAFHT,easy
80,2,-0.15744367916766458,0.5335651253235429,-0.15412196516990662,0.5321000814437866,-0.3012691396171131,-0.006974790722700144,0.3849529069965802,0.679247255890993,CAFHT,easy
80,3,-0.13560836991478437,0.5075120699914758,-0.1416206955909729,0.5052333474159241,-0.2869111181458124,0.003669726963866596,0.3599429248610846,0.6505237699707637,CAFHT,easy
80,4,-0.13549541066724546,0.4686815376492377,-0.1343139410018921,0.4755501449108124,-0.27247640016223634,0.0038485181584521633,0.3373876857504682,0.6137126040711566,CAFHT,easy
80,5,-0.12220330907011712,0.4556676117750866,-0.12541159987449646,0.45101311802864075,-0.2562824396241915,0.005459239875198557,0.3201422782789457,0.5818839577783358,CAFHT,easy
80,6,-0.09815644633551983,0.4296610475412369,-0.11174175888299942,0.425192266702652,-0.23515732320589092,0.011673805439892077,0.3017767023797604,0.5486078310255436,CAFHT,easy
80,7,-0.09380920656455335,0.40506018732162263,-0.0988587737083435,0.4010602831840515,-0.21465540658827725,0.01693785917159024,0.28526365030411777,0.5168569160639853,CAFHT,easy
80,8,-0.09131890045106585,0.3858185410150162,-0.08786354959011078,0.3784591257572174,-0.19587759501093285,0.020150495830711296,0.27044508033639536,0.48647317117803945,CAFHT,easy
80,9,-0.0802237262966156,0.37726658643128874,-0.07725568860769272,0.35845959186553955,-0.17732349055324895,0.02281211333786353,0.25839178991998335,0.45852739381109575,CAFHT,easy
80,10,-0.037666692050428614,0.3215916399084246,-0.060616038739681244,0.33137357234954834,-0.15597283608766147,0.03474075860829897,0.23601677500156806,0.4267303696975286,CAFHT,easy
80,11,-0.023036315979143053,0.2648765321768939,-0.04105451703071594,0.29783910512924194,-0.17637550696702403,0.09426647290559215,0.16251811519293385,0.43316009506555003,CAFHT,easy
80,12,-0.02769842061894931,0.27428236057726874,-0.024044441059231758,0.2684597671031952,-0.15759957226914867,0.10951069015068517,0.13490463589327825,0.40201489831311216,CAFHT,easy
80,13,-0.0015218693464479336,0.2388758247592075,-0.007053568959236145,0.23862555623054504,-0.13880491048007826,0.12469777256160597,0.10687421470970296,0.37037689775138716,CAFHT,easy
80,14,-0.05739123543518022,0.21063629270328216,0.00039099156856536865,0.2119421660900116,-0.12951862930051827,0.130300612437649,0.08203254522092795,0.34185178695909524,CAFHT,easy
80,15,-0.012938138103927974,0.22206862225120122,0.00601789727807045,0.1892644762992859,-0.12045330385016312,0.13248909840630402,0.06279327517105233,0.3157356774275194,CAFHT,easy
80,16,0.06491846562005141,0.11764802760414678,0.021562546491622925,0.15518274903297424,-0.1183601521702412,0.16148524515348706,0.015260050371110098,0.2951054476948384,CAFHT,easy
80,17,-0.025822483517767066,0.11876816573139626,0.030729100108146667,0.12409229576587677,-0.10817530581466366,0.169633506030957,-0.014812110156933553,0.2629967016886871,CAFHT,easy
80,18,-0.0030529245288617277,0.05641283510504285,0.0352674201130867,0.08787103742361069,-0.10306388891372581,0.1735987291398992,-0.05046027160320182,0.2262023464504232,CAFHT,easy
80,19,0.034482758620689655,0.05642633228840125,,,-0.10306388891372581,0.1735987291398992,-0.05046027160320182,0.2262023464504232,CAFHT,easy
81,0,0.5517241379310345,0.4200626959247649,0.5266004204750061,0.3994296193122864,0.4097568527055717,0.6434439882444405,0.282586051542852,0.5162731870817208,CAFHT,easy
81,1,0.5275958855292632,0.3984818379361177,0.5061783194541931,0.37825196981430054,0.38933475168475873,0.6230218872236275,0.26140840204486615,0.4950955375837349,CAFHT,easy
81,2,0.5178318178517959,0.37502914454788533,0.4915497303009033,0.35545578598976135,0.37470616253146893,0.6083932980703377,0.23861221822032697,0.47229935375919574,CAFHT,easy
81,3,0.497829795503071,0.35978977564881537,0.471129834651947,0.33506548404693604,0.3593449366497706,0.5829147326541235,0.2232805860447596,0.4468503820491125,CAFHT,easy
81,4,0.4829234400729608,0.3274401168288242,0.45568418502807617,0.31278979778289795,0.34908714325226786,0.5622812268038845,0.20619275600708964,0.41938683955870626,CAFHT,easy
81,5,0.45108083143122496,0.3077251091021667,0.43351906538009644,0.2921222746372223,0.33221672577428113,0.5348214049859117,0.19081993503140698,0.3934246142430376,CAFHT,easy
81,6,0.41924718176459846,0.2777427455035967,0.40939682722091675,0.2700381278991699,0.3134960357287193,0.5052976187131142,0.1741373364069725,0.36593891939136736,CAFHT,easy
81,7,0.3893963356142011,0.24858914087364592,0.38411933183670044,0.2461761236190796,0.2937269344017456,0.4745117292716553,0.15578372618412478,0.3365685210540344,CAFHT,easy
81,8,0.3987380446990803,0.23389730969933517,0.36965012550354004,0.22318527102470398,0.28487296806945284,0.45442728293762724,0.13840811359061683,0.3079624284587911,CAFHT,easy
81,9,0.36539503301144394,0.20844150272190654,0.351520836353302,0.20019862055778503,0.2724657648637073,0.4305759078428967,0.12114354906819039,0.2792536920473797,CAFHT,easy
81,10,0.3379256527030456,0.188061437738074,0.3307778239250183,0.17794334888458252,0.2575516843235409,0.4040039635264957,0.10471720928310513,0.2511694884860599,CAFHT,easy
81,11,0.30537356876611443,0.13012048506268062,0.3070421814918518,0.14892509579658508,0.21017767063852688,0.40390669234517673,0.052060584943260095,0.24578960664991006,CAFHT,easy
81,12,0.2691640246143898,0.13490254289129958,0.27849334478378296,0.12295179069042206,0.18428499559051187,0.37270169397705405,0.02874344149715096,0.21716013988369315,CAFHT,easy
81,13,0.2858179697245693,0.11786769364274628,0.2590978145599365,0.09942064434289932,0.16726922766080216,0.3509264014590709,0.0075920574437649685,0.1912492312420337,CAFHT,easy
81,14,0.22298191200744122,0.08005166750132824,0.23275817930698395,0.07537300884723663,0.14321854826432462,0.32229781034964333,-0.014166622195422689,0.16491263988989596,CAFHT,easy
81,15,0.26022324465048075,0.045591286628048726,0.21745742857456207,0.047455839812755585,0.1302494940341447,0.3046653631149795,-0.03975209472766178,0.13466377435317295,CAFHT,easy
81,16,0.21987663765347049,0.03182161048441022,0.20041711628437042,0.02136562578380108,0.1155836188919617,0.2852506136767791,-0.06346787160860765,0.1061991231762098,CAFHT,easy
81,17,0.21052044294336694,0.022339288444003142,0.18382292985916138,-0.0005676159635186195,0.1014066102605281,0.26623924945779465,-0.0829839355621519,0.08184870363511466,CAFHT,easy
81,18,0.1615203189939378,-0.005059977553636229,0.1609266698360443,-0.020981984212994576,0.08097026867695337,0.24088307099513526,-0.10093838537208549,0.05897441694609635,CAFHT,easy
81,19,0.15673981191222572,-0.025078369905956115,,,0.08097026867695337,0.24088307099513526,-0.10093838537208549,0.05897441694609635,CAFHT,easy
82,0,0.4827586206896552,0.35423197492163006,0.4642040729522705,0.3403978943824768,0.28444401642366623,0.6439641294808748,0.1606378378538726,0.5201579509110811,CAFHT,easy
82,1,0.4584305918230003,0.34447415536798603,0.43884122371673584,0.32696399092674255,0.25908116718813157,0.6186012802453401,0.14720393439813834,0.5067240474553468,CAFHT,easy
82,2,0.4356522342989097,0.3191184749832386,0.4138878583908081,0.30218565464019775,0.23412780186220383,0.5936479149194124,0.12242559811159354,0.481945711168802,CAFHT,easy
82,3,0.41105133697810364,0.310797345546015,0.38891690969467163,0.2856406271457672,0.21427787646945737,0.5635559429198859,0.11100159392055295,0.46027966037098145,CAFHT,easy
82,4,0.3865768019481241,0.2861813273492804,0.3665200471878052,0.26811301708221436,0.19713281608690075,0.5359072782887095,0.09872578598130995,0.4375002481831188,CAFHT,easy
82,5,0.36033592221776156,0.2752548049593841,0.34339767694473267,0.25362342596054077,0.1793704109027335,0.5074249429867318,0.08959615991854161,0.4176506920025399,CAFHT,easy
82,6,0.34151108437211153,0.28202557622108554,0.32275134325027466,0.24520283937454224,0.16419220520177624,0.4813104812987731,0.0866437013260438,0.40376197742304065,CAFHT,easy
82,7,0.3179759992660475,0.23999272001381303,0.3030049800872803,0.23133528232574463,0.15002213296687777,0.45598782720768277,0.07835243520534214,0.3843181294461471,CAFHT,easy
82,8,0.3007322441163068,0.23135558654392283,0.284246563911438,0.21689242124557495,0.13694817065372705,0.4315449571691489,0.069594027987864,0.3641908145032859,CAFHT,easy
82,9,0.28211334995854453,0.23168817533007763,0.26592588424682617,0.20510366559028625,0.12442010778640211,0.40743166070725023,0.0635978891298622,0.3466094420507103,CAFHT,easy
82,10,0.23683826854192103,0.16387388382214135,0.24195601046085358,0.18347078561782837,0.10635101373231173,0.37756100718939545,0.047865788889286526,0.31907578234637024,CAFHT,easy
82,11,0.22759066584055404,0.18328804080911557,0.21870483458042145,0.1648576557636261,0.08840989925873764,0.3489997699021053,0.03456272044194231,0.2951525910853099,CAFHT,easy
82,12,0.19343417552094727,0.15729968385781817,0.19350026547908783,0.1462571620941162,0.06504316379381736,0.3219573671643583,0.01780006040884574,0.2747142637793867,CAFHT,easy
82,13,0.15702532628344357,0.1722968594848651,0.16413253545761108,0.13470566272735596,0.037545764065240926,0.29071930684998126,0.008118891334985799,0.26129243411972614,CAFHT,easy
82,14,0.17252651642114686,0.15973954819668468,0.1428833156824112,0.12522900104522705,0.01819937123942828,0.2675672601253941,0.0005450566022441386,0.24991294548820997,CAFHT,easy
82,15,0.10052666952631317,0.0909617288263639,0.11444327235221863,0.10639443248510361,-0.008305348484890035,0.2371918931893273,-0.016354188352005056,0.22914305332221227,CAFHT,easy
82,16,0.09822560210815942,0.11117378055503489,0.08633023500442505,0.0899057611823082,-0.03445056557032242,0.20711103557917251,-0.03087503939243927,0.21068656175705566,CAFHT,easy
82,17,0.11119262184861445,0.09998739310131358,0.06716760993003845,0.07457581907510757,-0.05161287372586078,0.1859480935859377,-0.044204664580791656,0.19335630273100682,CAFHT,easy
